word,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
khổ_cực,0,1,1,0,0,1,0,1,0,0
khó_dậy,0,1,1,1,0,0,0,0,1,0
khổ_sở,0,1,1,0,1,0,0,1,0,0
khoác_lác,0,1,1,0,1,0,0,0,1,0
khốn_khổ,0,1,1,0,1,0,0,1,0,0
khốn_khổ_khốn_nạn,0,1,1,0,1,0,0,1,0,0
khốn_nạn,0,1,1,0,1,0,0,1,0,0
không_ai_nhìn_nhận,0,1,0,1,1,0,0,1,0,0
không_chấp,0,1,1,0,1,0,0,1,0,0
không_chữa_được,0,1,0,1,0,1,0,1,0,0
không_chung_thuỷ,0,1,1,0,1,0,0,1,0,0
không_có_hình_dáng_cân_đối,0,1,0,1,1,0,0,1,0,0
không_có_hình_dáng_đẹp,0,1,0,1,1,0,0,1,0,0
không_công_bằng,0,1,1,0,1,0,0,1,0,0
không_công_tâm,0,1,1,1,1,0,0,0,0,0
không_dây,1,0,1,1,0,0,0,0,1,0
không_để_ý,0,1,1,0,1,0,0,1,0,0
không_dùng_được_nữa,0,1,0,1,1,0,0,1,0,0
không_được_trồng_trọt,0,1,0,1,1,0,0,1,0,0
không_hạnh_phúc,0,1,1,0,1,0,0,1,0,0
không_khuyết_điểm,1,0,0,1,0,0,1,0,0,1
không_mệt_mỏi,1,0,0,1,0,0,1,0,1,0
không_nói_được,0,1,0,1,1,0,0,1,0,0
không_quan_tâm,0,1,1,0,1,0,0,1,0,0
không_sáng,0,1,0,0,1,1,0,1,0,0
không_sinh_lợi,0,1,1,0,1,0,0,1,0,0
không_sinh_sản,0,1,1,0,1,0,0,1,0,0
không_suy_nghĩ,0,1,1,0,1,0,0,1,0,0
không_thể_cứu_chữa,0,1,0,1,0,1,0,1,0,0
không_thể_đoán,0,1,0,1,1,0,1,0,0,0
không_thể_dự_đoán,0,1,0,1,1,0,1,0,0,0
không_thể_hoà_giải,0,1,1,0,1,0,0,1,0,0
không_thể_nói_trước,0,1,0,1,1,0,1,0,0,0
không_thể_tưởng_tượng,0,1,1,0,1,1,0,0,0,0
không_thích_hợp,0,1,1,0,1,0,0,1,0,0
không_thương_tiếc,0,1,1,0,1,1,0,0,0,0
không_thuỷ_chung,0,1,1,0,1,0,0,1,0,0
không_tì_vết,1,0,0,1,0,0,1,0,1,0
không_trả_công,0,1,1,1,0,0,0,1,0,0
không_trả_lương,0,1,1,1,0,0,0,1,0,0
không_trung_thực,0,1,1,0,1,0,0,1,0,0
không_tương_thích,0,1,1,0,1,0,0,1,0,0
không_vững,0,1,0,1,1,1,0,0,0,0
khủng_khiếp,0,1,1,0,0,1,0,1,0,0
khuyên_giải,1,0,0,1,0,0,1,0,0,1
kỉ_niệm,1,0,0,1,0,0,1,0,0,1
kì_quặc,0,1,0,0,1,1,0,1,0,0
kịch_tính,1,0,0,1,0,0,1,0,1,0
kinh_hãi,0,1,0,0,1,1,0,0,1,0
kinh_hoàng,0,1,0,0,1,1,0,0,1,0
kính_mến,1,0,0,0,0,0,1,1,0,1
kinh_ngạc,0,1,0,0,1,1,0,0,1,0
kinh_tởm,0,1,1,0,1,1,0,0,0,0
kính_trọng,1,0,0,1,0,0,1,0,0,1
kỳ_cục,0,1,1,0,1,1,0,0,0,0
kỳ_diệu,1,0,0,0,0,0,1,0,1,1
kỳ_quặc,0,1,1,0,1,1,0,0,0,0
làm_bẩn,0,1,0,0,1,1,0,1,0,0
làm_chủ,1,0,1,0,0,0,1,0,0,1
làm_hại,0,1,1,0,1,0,0,1,0,0
làm_hỏng,0,1,0,0,1,1,0,1,0,0
lấm_lét,0,1,1,0,1,1,0,0,0,0
làm_ô_danh,0,1,1,0,1,1,0,0,0,0
làm_săn_chắc_da,1,0,0,1,0,0,1,0,1,0
làm_săn_da,1,0,0,1,0,0,1,0,1,0
làm_se_da,1,0,0,1,0,0,1,0,1,0
lanh_lợi,1,0,0,1,0,0,1,0,0,1
lảo_đảo,0,1,0,0,1,1,0,0,1,0
lập_dị,0,1,0,1,1,0,0,0,1,0
lấp_lánh,1,0,0,1,0,0,1,0,0,1
láu_cá,0,1,1,0,1,0,0,0,1,0
lễ_cưới,1,0,0,1,0,0,1,0,0,1
lễ_hội,1,0,0,1,0,0,1,0,1,0
lênh_đênh,0,1,0,1,0,1,0,1,0,0
liên_hoan,1,0,0,1,0,0,1,0,1,0
lo_lắng_bồn_chồn,0,1,0,0,1,1,0,1,0,0
lở_tuyết,0,1,0,0,0,1,0,1,1,0
loã_lồ,0,1,1,0,1,0,0,0,1,0
loại_trừ,0,1,0,0,0,1,0,1,1,0
lớn_lên,1,0,0,1,0,0,1,0,0,1
lòng_lang_dạ_sói,0,1,1,0,1,1,0,0,0,0
lòng_tin,1,0,0,0,0,1,1,0,0,1
lót_vào,1,0,0,1,0,0,1,0,1,0
lừa_bịp,0,1,1,0,1,1,0,0,0,0
luật_sư,1,0,1,0,0,1,0,0,0,1
ly_kỳ,1,0,0,1,0,0,1,0,1,0
mắc_tội,0,1,0,1,0,1,0,1,0,0
mai_phục,0,1,1,0,0,1,0,0,1,0
man_rợ,0,1,1,0,1,1,0,0,0,0
mạnh_mẽ,1,0,0,1,0,0,1,0,0,1
mất_tập_trung,0,1,1,0,1,0,0,1,0,0
mau_lên,1,1,0,0,0,1,0,0,1,0
mẫu_mực,1,0,0,1,0,0,1,0,0,1
máu_nóng,0,1,1,0,1,1,0,0,0,0
màu_trắng,1,0,0,1,0,0,1,0,0,1
máy_thu_thanh,1,0,1,1,0,0,0,0,1,0
mê_hoặc,0,1,1,0,1,1,0,0,0,0
mê_hồn,0,1,1,0,1,1,0,0,0,0
mê_muội,0,1,1,1,1,0,0,0,0,0
mờ_ám,0,1,1,0,1,1,0,0,0,0
mơ_màng,0,1,0,1,0,0,1,1,0,0
mọc_mầm,1,0,0,1,0,0,1,0,0,1
nắm_vững,1,0,1,0,0,0,1,0,0,1
nắng,1,0,0,1,0,0,1,0,1,0
nâng_cao,1,0,0,1,0,0,1,0,0,1
nâng_đỡ,1,0,0,1,0,0,1,0,0,1
nặng_nhọc,0,1,0,1,1,1,0,0,0,0
náo_động,0,1,1,0,0,1,0,1,0,0
ngất,0,1,0,1,0,1,0,0,1,0
ngất_xỉu,0,1,0,1,0,1,0,0,1,0
ngày_lễ,1,0,0,1,0,0,1,0,1,0
ngây_ngất,1,0,0,1,0,0,1,0,1,0
ngỗ_nghịch,0,1,0,1,1,0,0,1,0,0
ngôi_sao,1,0,0,1,0,0,1,0,0,1
ngọt_ngào,1,0,0,1,0,0,1,0,0,1
ngu_xuẩn,0,1,1,0,0,1,0,1,0,0
người_đần_độn,0,1,1,0,1,1,0,0,0,0
người_được_ủy_quyền,1,0,1,0,0,1,0,0,0,1
người_hâm_mộ,1,0,0,1,0,0,1,0,0,1
người_tin_mù_quáng,0,1,1,0,1,1,0,0,0,0
nguồn_gốc,1,0,0,1,0,0,1,0,0,1
nguy_hiểm,0,1,1,0,1,1,0,0,0,0
nguy_kịch,0,1,0,1,0,1,0,1,0,0
nguy_ngập,0,1,0,1,0,1,0,1,0,0
nhà_thờ,1,0,0,1,0,0,1,0,0,1
nhăn_nhó,0,1,1,0,1,0,0,1,0,0
nhẵn_nhụi,1,0,0,1,0,0,1,0,1,0
nhanh_nhẹn,1,0,0,1,0,0,1,0,0,1
nhất,1,0,0,1,0,0,1,0,1,0
nhát_gan,0,1,0,0,1,1,0,1,0,0
nhiễm,0,1,0,0,1,1,0,1,0,0
nhiệm_màu,1,0,0,1,0,0,1,0,1,0
nhiệm_mầu,1,0,0,1,0,0,1,0,1,0
nhiệt_tình,1,0,0,1,0,0,1,0,0,1
nhiều_tranh_cãi,0,1,1,0,1,0,0,1,0,0
nhỏ_xíu,0,1,0,0,1,0,0,1,1,0
nhói_óc,0,1,1,0,1,1,0,0,0,0
nhớp_nhúa,0,1,0,0,1,1,0,0,1,0
nhựa_thơm,1,1,0,1,0,0,1,0,0,0
nhức_óc,0,1,1,0,1,1,0,0,0,0
nổi_lênh_đênh,0,0,1,1,0,1,1,0,0,0
nơi_tôn_nghiêm,1,0,0,1,0,0,1,0,0,1
ô_nhiễm,0,1,0,0,1,1,0,1,0,0
ở_thiên_đường,1,0,0,1,0,0,1,0,0,1
ốc_đảo,1,0,0,1,0,0,1,0,0,1
ốm_yếu,0,1,1,0,0,1,0,1,0,0
phá,0,1,1,0,0,1,0,0,1,0
phá_hoại,0,1,1,0,0,1,0,1,0,0
phá_hỏng,0,1,1,0,0,1,0,1,0,0
phá_hủy,0,1,1,0,0,1,0,1,0,0
phạm_tội,0,1,1,0,1,1,0,0,0,0
phấn_khởi,1,0,0,1,0,0,1,0,1,0
phán_quyết,1,0,0,1,0,0,1,0,0,1
phần_tốt_nhất,1,0,0,1,0,0,1,0,1,0
phao,1,0,0,0,0,0,1,0,1,1
phát_triển,1,0,0,1,0,0,1,0,0,1
phẫu_thuật,0,0,0,1,0,1,0,1,0,1
phép_mầu,1,0,0,1,0,0,1,0,1,0
phi_sản_xuất,0,1,1,0,1,0,0,1,0,0
phi_thường,1,0,0,0,0,0,1,0,1,1
phiền_muộn,0,1,1,0,0,1,0,1,0,0
phiêu_bạt,0,1,0,1,0,1,0,1,0,0
phong_tê_thấp,0,1,0,1,1,0,0,1,0,0
phóng_thích,1,0,0,1,0,0,1,0,1,0
phu_nhân,1,0,1,0,1,0,0,0,0,1
phụ_tình,0,1,1,0,1,0,0,1,0,0
phục_kích,0,1,1,0,0,1,0,0,1,0
phước_lành,1,0,0,1,0,0,1,0,0,1
quà_tặng,1,0,0,1,0,0,1,0,1,0
quá_tuyệt_vời,1,0,0,0,0,0,1,0,1,1
quái_đản,0,1,0,0,1,1,0,0,1,0
quang_vinh,1,0,0,1,0,0,1,0,0,1
quen_thuộc,1,0,0,1,0,0,1,0,0,1
quý_giá,1,0,0,1,0,0,1,0,1,0
quý_trọng,1,0,0,0,0,0,1,1,0,1
rađiô,1,0,1,1,0,0,0,0,1,0
rẻ,1,0,0,1,0,0,1,0,1,0
rối_loạn,0,1,1,0,0,1,0,1,0,0
rối_như_tơ_vò,0,1,1,0,1,0,0,0,1,0
rùng_rợn,0,1,0,0,1,1,0,0,1,0
ruy_băng,1,0,1,1,0,0,1,0,0,0
sai_luật,0,1,1,0,1,1,0,0,0,0
sẫm_lại,0,1,0,1,0,1,0,1,0,0
sạm_lại,0,1,0,1,0,1,0,1,0,0
sậm_lại,0,1,0,1,0,1,0,1,0,0
sẳn_lòng,1,0,0,1,0,0,1,0,0,1
sản_lượng_cao,1,0,0,1,0,0,1,0,1,0
sẵn_sàng,1,0,0,1,0,0,1,0,0,1
sáng,1,0,0,0,0,0,1,0,1,1
sáng_chói,1,0,0,1,0,0,1,0,0,1
say_mê,1,0,0,1,0,0,1,0,0,1
siêu_phàm,1,0,0,1,0,0,1,0,1,0
siêu_việt,1,0,0,1,0,0,1,0,0,1
sô_cô_la,1,0,0,1,0,0,1,0,0,1
số_may,1,0,0,1,0,0,1,0,1,0
sở_trường,1,0,0,0,1,0,1,0,0,1
sôi_nổi,1,0,0,1,0,0,1,0,1,0
soi_sáng,1,0,0,1,0,0,1,0,1,0
giáng_sinh_của_chúa,1,0,0,1,0,0,1,0,0,1
suy_sụp,0,1,1,0,1,1,0,0,0,0
xua_đuổi,0,1,1,0,1,0,0,1,0,0
sưng,0,1,0,1,1,1,0,0,0,0
sùng_bái,1,0,0,1,0,0,1,0,0,1
sùng_đạo,1,0,0,1,0,0,1,0,0,1
sung_mãn,1,0,0,1,0,0,1,0,1,0
sung_sướng,1,0,0,1,0,0,1,0,0,1
sưng_tấy,0,1,0,1,1,1,0,0,0,0
sụp_đổ,0,1,0,0,0,1,0,1,1,0
taán_tỉnh,1,0,0,1,0,0,1,0,0,1
tai_ách,0,1,0,0,1,1,0,1,0,0
tai_họa,0,1,0,0,1,1,0,1,0,0
tai_nạn,0,1,0,0,1,1,0,1,0,0
tai_ương,0,1,1,0,1,1,0,0,0,0
tâm_sự,1,0,0,0,0,1,1,0,0,1
tàn_bạo,0,1,1,0,1,1,0,0,0,0
tê_liệt,0,1,0,0,1,1,0,1,0,0
teo_đi,0,1,0,0,1,1,0,1,0,0
teo_tóp,0,1,0,0,1,0,0,1,1,0
thạch_tím,0,1,0,0,1,1,0,1,0,0
tham_vọng,1,0,0,1,0,0,1,0,0,1
thần_kì,1,0,0,1,0,0,1,0,1,0
thân_mật,1,0,0,1,0,0,1,0,0,1
thần_thánh,1,0,0,1,0,0,1,0,0,1
thân_thiện,1,0,0,1,0,0,1,0,0,1
thân_thiết,1,0,0,1,0,0,1,0,0,1
thanh_danh,1,0,0,1,0,0,1,0,0,1
thánh_địa,1,0,0,1,0,0,1,0,0,1
thành_tâm,1,0,0,0,0,0,1,1,0,1
thành_tích,1,0,0,1,0,0,1,0,0,1
thành_tựu,1,0,0,1,0,0,1,0,0,1
thấp_khớp,0,1,0,1,1,0,0,1,0,0
thất_kinh,0,1,0,0,1,1,0,0,1,0
thất_thường,0,1,1,0,0,1,0,1,0,0
thất_trận,0,1,1,0,1,0,0,1,0,0
thất_vọng,0,1,1,0,0,1,0,1,0,0
thấy_trước,1,0,0,1,0,0,0,0,1,1
thêu_dệt,0,1,1,0,1,0,1,0,0,0
thích_thú,1,0,0,1,0,0,1,0,0,1
thiêng,1,0,0,1,0,0,1,0,0,1
thiêng_liêng,1,0,0,1,0,0,1,0,0,1
thiếu_công_bằng,0,1,1,1,1,0,0,0,0,0
thiếu_công_tâm,0,1,1,1,1,0,0,0,0,0
thiếu_thốn_tình_cảm,0,1,0,1,1,0,0,1,0,0
thô_tục,0,1,1,0,1,0,0,0,1,0
thống_khổ,0,1,1,0,0,1,0,1,0,0
thống_trị,1,1,1,0,0,1,0,0,0,0
thù_nghịch,0,1,1,0,1,1,0,0,0,0
thủ_tiêu,0,1,1,0,0,1,0,1,0,0
thứ_xấu,0,1,1,0,1,1,0,0,0,0
thuận_lợi,1,0,0,1,0,0,1,0,0,1
thuốc_bổ,1,0,0,1,0,0,1,0,0,1
thuộc_loại_sang,1,0,0,1,0,0,1,0,1,0
thuộc_loại_sang_trọng,1,0,0,1,0,0,1,0,1,0
thương_tích,0,1,1,0,0,1,0,1,0,0
thuỷ_chung,1,0,0,1,0,0,1,0,0,1
tỉ_mỉ,1,0,0,1,0,0,1,0,0,1
tiền_lương,1,0,0,1,0,0,1,0,0,1
tiên_tiến,1,0,0,1,0,0,1,0,0,1
tiếng_cười,1,0,0,1,0,0,1,0,1,0
tiếng_đi_nặng_nề,0,1,0,0,1,1,0,1,0,0
tiêu_hủy,0,1,1,0,0,1,0,1,0,0
tìm_hiểu,1,0,0,1,0,0,1,0,0,1
tin_cây,1,0,0,0,0,1,1,0,0,1
tính_ác,0,1,1,0,1,1,0,0,0,0
tình_dục,1,0,0,1,0,0,1,0,0,1
tinh_hoa,1,0,0,1,0,0,1,0,1,0
tỉnh_lại,1,0,0,1,0,0,1,0,0,1
tình_sự,1,0,0,1,0,0,1,0,0,1
tinh_tú,1,0,0,1,0,0,1,0,0,1
tinh_túy,1,0,0,1,0,0,1,0,1,0
tinh_xảo,1,0,0,1,0,0,1,0,1,0
tỏ_tình,1,0,0,1,0,0,1,0,0,1
toàn_năng,1,0,0,1,0,0,0,0,1,1
tối_lại,0,1,0,1,0,1,0,1,0,0
tôn_phong,1,0,0,1,0,0,1,0,0,1
tôn_sùng,1,0,0,1,0,0,1,0,0,1
tôn_thờ,1,0,0,1,0,0,1,0,0,1
tôn_trọng,1,0,0,1,0,0,1,0,0,1
trả_tiền,1,0,0,1,0,0,1,0,0,1
trái_phép,0,1,1,0,1,1,0,0,0,0
trái_ý,0,1,1,0,1,0,0,1,0,0
triị_bệnh,1,0,0,1,0,1,0,0,0,1
trò_hề,1,0,0,1,0,0,1,0,1,0
trở_thành_nhẫn_tâm,0,1,1,0,1,1,0,0,0,0
trôi_giạt,0,1,0,1,0,1,0,1,0,0
trọng_vọng,1,0,0,1,0,0,1,0,0,1
trung_bình,0,1,0,1,1,0,0,1,0,0
trường_tồn,1,0,0,1,0,0,0,0,1,1
tự_hào,1,0,0,1,0,0,1,0,0,1
tươi_sáng,1,0,0,1,0,0,1,0,1,0
tuyệt_diệu,1,0,0,1,0,0,1,0,1,0
tuyệt_hảo,1,0,0,0,1,0,1,0,0,1
tuyệt_phẩm,1,0,0,1,0,0,1,0,0,1
tuyệt_trần,1,0,0,1,0,0,1,0,1,0
tuyệt_vọng,0,1,0,1,1,1,0,0,0,0
tỷ_mỉ,1,0,0,1,0,0,1,0,0,1
u_tối,0,1,0,0,1,1,0,1,0,0
ưa_nhục_dục,0,1,1,0,1,1,0,0,0,0
ưu_thế,1,0,1,0,0,0,1,0,0,1
va_chạm,0,1,1,0,0,1,0,1,0,0
vàng,1,0,0,1,0,0,1,0,0,1
vết_thương,0,1,1,0,0,1,0,1,0,0
vĩ_đại,1,0,0,1,0,0,1,0,1,0
vị_đắng,0,1,1,0,1,0,0,1,0,0
vi_khuẩn,0,1,0,0,1,1,0,1,0,0
viêm_khớp,0,1,0,1,1,0,0,1,0,0
viêm_nhiễm,0,1,0,1,1,1,0,0,0,0
viêm_tấy,0,1,0,1,1,1,0,0,0,0
viễn_chinh,0,0,0,1,0,1,1,0,1,0
vĩnh_hằng,1,0,0,1,0,0,0,0,1,1
vô_cực,1,0,0,1,0,0,1,0,0,1
vô_cùng,1,1,1,1,0,0,0,0,0,0
vô_giá,1,0,0,1,0,0,1,0,1,0
vô_lại,0,1,1,0,1,1,0,0,0,0
vô_phương_cứu_chữa,0,1,0,1,0,1,0,1,0,0
vô_tận,1,0,0,1,0,0,1,0,0,1
vỗ_tay,1,0,0,0,0,0,1,0,1,1
vô_vọng,0,1,0,1,1,1,0,0,0,0
vũ_khí,1,1,1,0,0,1,0,0,0,0
vụ_nổ,0,1,1,0,0,1,0,0,1,0
vũ_trang,1,1,1,0,0,1,0,0,0,0
vua,1,1,0,0,1,0,0,0,0,1
vừa_vặn,1,0,0,1,0,0,1,0,0,1
vui_mừng,1,0,0,1,0,0,1,0,0,1
xác_xơ,0,1,0,0,1,0,0,1,1,0
xấu_xa,0,1,1,0,1,1,0,0,0,0
xem_xét,1,0,0,1,0,0,1,0,0,1
xiên_xẹo,0,1,1,0,1,0,0,1,0,0
xơ_xác,0,1,0,0,1,0,0,1,1,0
xóc,0,1,0,1,1,0,0,0,1,0
xuất_hiện,1,0,0,1,0,0,1,0,0,1
xúc_động,1,0,0,1,0,0,1,0,1,0
xuống_cấp,0,1,0,0,1,1,0,1,0,0
yếu_kém,0,1,0,0,1,1,0,1,0,0
ác,0,1,1,0,1,0,0,0,0,0
ai_oán,0,1,1,0,1,0,0,0,0,0
ầm_ầm,0,1,1,0,1,0,0,0,0,0
ấm_áp,1,0,0,1,0,0,1,0,0,0
ấm_cúng,1,0,0,1,0,0,1,0,0,0
ảm_đạm,0,1,0,0,1,0,0,1,0,0
âm_tính,1,0,0,0,0,0,1,0,0,1
an_toàn,1,0,0,0,0,0,1,0,0,1
ào_ào,0,1,1,0,1,0,0,0,0,0
áo_giáp,1,0,0,0,0,1,0,0,0,1
ảo_não,0,1,0,1,0,0,0,1,0,0
ảo_tưởng,0,1,1,0,0,1,0,0,0,0
âu_sầu,0,1,0,0,1,0,0,1,0,0
âu_yếm,1,0,0,0,0,0,1,0,0,1
áy_náy,0,1,0,0,0,1,0,1,0,0
bả,0,1,0,0,0,1,0,0,0,1
bạ_đâu_vứt_đấy,0,1,1,0,1,0,0,0,0,0
ba_que_xỏ_lá,0,1,1,0,1,0,0,0,0,0
bạc_bẽo,0,1,0,0,1,0,0,1,0,0
bạch_mã_hoàng_tử,1,0,0,0,0,0,1,0,1,0
bài_bạc,0,1,1,0,1,0,0,0,0,0
bại_liệt,0,1,0,0,0,1,0,1,0,0
bầm_tím,0,1,0,0,1,0,0,1,0,0
bạn,1,0,0,0,0,0,1,0,0,1
bẩn_be_bét,0,1,0,1,0,0,0,0,1,0
bẩn_bê_bết,0,1,0,1,0,0,0,0,1,0
bần_cùng,0,1,0,0,0,1,0,1,0,0
bạn_đồng_hành,1,0,0,0,0,0,1,0,0,1
bẳn_gắt,0,1,1,0,1,0,0,0,0,0
bản_lĩnh,1,0,0,1,0,0,0,0,0,1
bắn_phá,0,1,1,0,0,1,0,0,0,0
bẳn_tính,0,1,1,0,1,0,0,0,0,0
báng_bổ,0,1,1,0,1,0,0,0,0,0
bằng_một_tai,0,1,1,0,1,0,0,0,0,0
bảnh_bao,1,0,0,1,0,0,1,0,0,0
báo_động,0,1,0,0,0,1,0,0,1,0
bạo_hành,0,1,1,0,0,1,0,0,0,0
bạo_loạn,0,1,1,0,0,1,0,0,0,0
bão_tố,0,1,0,1,0,1,0,0,0,0
bảo_toàn,1,0,0,1,0,0,0,0,0,1
bảo_tồn,1,0,0,1,0,0,0,0,0,1
bất_bình,0,1,1,0,1,0,0,0,0,0
bắt_đầu_nảy_nở,1,0,0,1,0,0,1,0,0,0
bất_đồng_chính_kiến,0,1,1,0,0,1,0,0,0,0
bất_khả_thi,0,1,0,1,0,0,0,1,0,0
bất_kính,0,1,1,0,1,0,0,0,0,0
bắt_nạt,0,1,1,0,0,1,0,0,0,0
bát_nháo,0,1,1,0,1,0,0,0,0,0
bất_tài,0,1,0,1,0,0,0,1,0,0
bất_tài_vô_dụng,0,1,0,0,1,0,0,1,0,0
bất_xứng,0,1,0,1,0,0,0,1,0,0
bầu_bạn,1,0,0,0,0,0,1,0,0,1
bầy_nhầy,0,1,0,0,1,1,0,0,0,0
bén,0,1,0,0,1,1,0,0,0,0
bền_chắc,1,0,0,1,0,0,0,0,0,1
béo,0,1,0,0,1,0,0,1,0,0
bí_ẩn,0,0,0,1,0,0,1,0,1,0
biên_tịch,0,1,0,1,0,0,0,1,0,0
bong_ra,0,1,0,1,0,0,0,1,0,0
bóp_méo,0,1,1,0,1,0,0,0,0,0
cáo,0,0,1,0,0,1,0,1,0,0
cất_giấu,0,1,0,0,1,0,0,1,0,0
chơi_ngải,0,1,0,0,1,1,0,0,0,0
chôn_giấu,0,1,0,0,1,0,0,1,0,0
dừng_lại,0,1,0,0,0,0,0,1,1,0
ếm,0,1,0,0,0,1,0,0,1,0
bị_giam_cầm,0,1,0,0,0,1,0,1,0,0
hỏng_vứt_đi,0,1,0,0,1,0,0,1,0,0
bị_kết_tội,0,1,0,0,0,1,0,1,0,0
bi_kịch,0,1,0,0,0,1,0,1,0,0
kiện,0,0,1,0,0,1,0,1,0,0
ngừng_lại,0,1,0,0,0,0,0,1,1,0
bi_quan,0,1,0,1,0,0,0,1,0,0
thư_ngải,0,1,0,0,1,1,0,0,0,0
trói_chặt,0,0,0,0,1,1,0,0,0,1
trù_ếm,0,1,0,0,0,1,0,0,1,0
tước_quyền_bầu_cử,0,1,0,1,0,0,0,1,0,0
yểm_bùa,0,1,0,0,0,1,0,0,1,0
bịa_đặt,0,1,1,0,1,0,0,0,0,0
biến_đổi,0,0,0,1,0,0,1,0,1,0
biến_hoá,0,0,0,1,0,0,1,0,1,0
biết_nói,1,0,0,0,1,1,0,0,0,0
biểu_lộ_thành_kiến,0,1,1,0,1,0,0,0,0,0
bình_chân_như_vại,0,1,1,0,1,0,0,0,0,0
bình_đẳng,1,0,0,0,0,0,1,0,0,1
bịt_mắt,0,0,0,1,0,1,0,0,1,0
bò_con,1,0,0,0,0,0,1,0,0,1
bội_nghĩa,0,1,1,0,1,0,0,0,0,0
bồn_chồn,0,1,0,0,0,1,0,1,0,0
bóng_đá,1,0,0,1,0,0,1,0,0,0
bóng_láng,1,0,0,0,0,0,1,0,1,0
bóng_rổ,1,0,0,1,0,0,1,0,0,0
bù_nhìn,1,1,0,0,0,1,0,0,0,0
bực,0,1,1,0,1,0,0,0,0,0
bức_bối,0,1,1,0,1,0,0,0,0,0
bực_bội,0,1,1,0,1,0,0,0,0,0
bực_dọc,0,1,1,0,1,0,0,0,0,0
bực_mình,0,1,1,0,1,0,0,0,0,0
bực_tức,0,1,1,0,1,0,0,0,0,0
bừng_bừng_lửa_giận,0,1,1,0,1,0,0,0,0,0
buồn_chán,0,1,0,0,0,1,0,1,0,0
buồn_rầu,0,1,0,0,0,1,0,1,0,0
buồn_thiu,0,1,0,0,1,0,0,1,0,0
buốt_nhói,0,1,1,0,1,0,0,0,0,0
bứt_rứt,0,1,0,0,0,1,0,1,0,0
cá_cược,0,1,1,0,1,0,0,0,0,0
cá_tính,1,0,0,0,0,0,1,0,0,1
cải_tiến,1,0,0,1,0,0,1,0,0,0
căm,0,1,1,0,1,0,0,0,0,0
cam_chịu,0,1,0,0,0,1,0,1,0,0
cám_dỗ,1,1,0,0,0,0,1,0,0,0
căm_giận,0,1,1,0,1,0,0,0,0,0
căm_hờn,0,1,1,0,1,0,0,0,0,0
cảm_hứng,1,0,0,1,0,0,1,0,0,0
cam_kết,1,0,0,0,0,0,1,0,0,1
căm_phẫn,0,1,1,0,1,0,0,0,0,0
cảm_thông,1,0,0,0,0,0,1,0,0,1
căm_thù,0,1,1,0,1,0,0,0,0,0
căm_tức,0,1,1,0,1,0,0,0,0,0
cân_đối,1,0,0,0,0,0,1,0,0,1
cẩn_thận,0,1,0,1,0,1,0,0,0,0
cảnh_nô_lệ,0,1,0,0,0,1,0,1,0,0
cảnh_sát,1,0,0,0,0,1,0,0,0,1
cảnh_tù_tội,0,1,0,0,0,1,0,1,0,0
cao_hơn,1,0,0,1,0,1,0,0,0,0
cấp_phép,1,0,0,1,0,0,0,0,0,1
cáu,0,1,1,0,1,0,0,0,0,0
cáu_gắt,0,1,1,0,1,0,0,0,0,0
cáu_giận,0,1,1,0,1,0,0,0,0,0
cáu_kỉnh,0,1,1,0,1,0,0,0,0,0
cẩu_thả,0,1,1,0,1,0,0,0,0,0
cay_nghiệt,0,1,1,0,1,0,0,0,0,0
cây_xanh,1,0,0,0,0,0,1,0,0,1
chắc_chắn,1,0,0,0,0,0,1,0,0,1
chải_chuốt,1,0,0,1,0,0,1,0,0,0
chải_chuốt_cầu_kì,1,0,0,1,0,0,0,0,1,0
châm_chọc,0,1,0,0,1,0,0,1,0,0
chán_ngấy,0,1,0,1,1,0,0,0,0,0
chật_cứng,0,1,0,1,0,0,0,0,1,0
chật_ních,0,1,0,1,0,0,0,0,1,0
chất_quá_đầy,0,1,0,1,0,0,0,0,1,0
chất_quá_nặng,0,1,0,1,0,0,0,0,1,0
chê_trách,0,1,1,0,1,0,0,0,0,0
chệch,0,1,1,0,1,0,0,0,0,0
chết_điếng,0,1,0,0,0,1,0,1,0,0
chết_điếng_người,0,1,0,0,0,1,0,1,0,0
chết_lặng,0,1,0,0,0,1,0,1,0,0
chín_muồi,1,0,0,1,0,0,0,0,0,1
chính,1,0,0,1,0,0,0,0,0,1
chờ_đợi,0,1,0,1,0,0,0,0,0,1
cho_phép,1,0,0,1,0,0,0,0,0,1
chói_mắt,0,1,0,0,1,0,0,0,1,0
chối_tai,0,1,0,1,1,0,0,0,0,0
chôn_cất,0,1,0,0,0,1,0,1,0,0
chưa_bán_được,0,1,0,1,0,0,0,1,0,0
chưa_giải_quyết,0,1,0,1,0,1,0,0,0,0
chưa_gọt_giũa,0,1,0,1,0,0,1,0,0,0
chưa_mài_giũa,0,1,0,1,0,0,1,0,0,0
chua_ngoa,0,1,1,0,1,0,0,0,0,0
chưa_thanh_toán,0,1,1,0,0,0,0,1,0,0
chúa_trời,1,0,0,0,0,0,1,0,0,1
chua_xót,0,1,0,0,1,0,0,1,0,0
chửi_rủa,0,1,1,0,1,0,0,0,0,0
chửi,0,1,1,0,1,0,0,0,0,0
chung_thuỷ,1,0,0,0,0,0,1,0,0,1
